;date;time;consumption (w);generation (w);temperature (˚C);humidity (%);radiation (Wm^2);isoweekday;period_of_day
4091;2019-01-15;05:00:00;2737;0;8.1;76.0;0.0;2;1
4092;2019-01-15;05:05:00;2875;0;8.1;75.0;0.0;2;1
4093;2019-01-15;05:10:00;3466;0;8.2;76.0;0.0;2;1
4094;2019-01-15;05:15:00;2298;0;8.3;75.0;0.0;2;1
4095;2019-01-15;05:20:00;3022;0;8.3;75.0;0.0;2;1
4096;2019-01-15;05:25:00;3323;0;8.2;75.0;0.0;2;1
4097;2019-01-15;05:30:00;2657;0;7.8;75.0;0.0;2;1
4098;2019-01-15;05:35:00;3009;0;7.6;76.0;0.0;2;1
4099;2019-01-15;05:40:00;2325;0;7.5;77.0;0.0;2;1
4100;2019-01-15;05:45:00;3675;0;7.4;78.0;0.0;2;1
4101;2019-01-15;05:50:00;2766;0;7.4;78.0;0.0;2;1
4102;2019-01-15;05:55:00;2494;0;7.4;78.0;0.0;2;1
4103;2019-01-15;06:00:00;2957;0;7.3;78.0;0.0;2;2
4104;2019-01-15;06:05:00;3220;0;7.3;79.0;0.0;2;2
4105;2019-01-15;06:10:00;2683;0;7.4;78.0;0.0;2;2
4106;2019-01-15;06:15:00;2980;0;7.4;78.0;0.0;2;2
4107;2019-01-15;06:20:00;2514;0;7.4;78.0;0.0;2;2
4108;2019-01-15;06:25:00;3333;0;7.5;78.0;0.0;2;2
4109;2019-01-15;06:30:00;2884;0;7.6;78.0;0.0;2;2
4110;2019-01-15;06:35:00;2323;0;7.5;78.0;0.0;2;2
4111;2019-01-15;06:40:00;3454;0;7.5;78.0;0.0;2;2
4112;2019-01-15;06:45:00;2986;0;7.5;78.0;0.0;2;2
4113;2019-01-15;06:50:00;2495;0;7.4;78.0;0.0;2;2
4114;2019-01-15;06:55:00;2966;0;7.4;79.0;0.0;2;2
4115;2019-01-15;07:00:00;3300;0;7.4;79.0;0.0;2;2
4116;2019-01-15;07:05:00;2586;0;7.3;79.0;0.0;2;2
4117;2019-01-15;07:10:00;2961;0;7.4;79.0;0.0;2;2
4118;2019-01-15;07:15:00;2797;0;7.4;79.0;0.0;2;2
4119;2019-01-15;07:20:00;3190;0;7.5;80.0;0.0;2;2
4120;2019-01-15;07:25:00;2906;0;7.6;79.0;0.0;2;2
4121;2019-01-15;07:30:00;2925;0;7.6;79.0;0.0;2;2
4122;2019-01-15;07:35:00;2517;0;7.7;79.0;0.0;2;2
4123;2019-01-15;07:40:00;3378;0;7.8;79.0;0.0;2;2
4124;2019-01-15;07:45:00;2959;0;7.9;78.0;0.0;2;2
4125;2019-01-15;07:50:00;2800;0;8.0;78.0;0.0;2;2
4126;2019-01-15;07:55:00;2599;0;8.1;78.0;0.0;2;2
4127;2019-01-15;08:00:00;3378;0;8.1;78.0;0.0;2;2
4128;2019-01-15;08:05:00;2955;12;8.2;78.0;5.0;2;2
4129;2019-01-15;08:10:00;3189;58;8.2;78.0;9.0;2;2
4130;2019-01-15;08:15:00;2468;69;8.1;78.0;12.0;2;2
4131;2019-01-15;08:20:00;3547;73;7.8;78.0;12.0;2;2
4132;2019-01-15;08:25:00;2837;83;7.9;79.0;14.0;2;2
4133;2019-01-15;08:30:00;2447;94;8.1;79.0;16.0;2;2
4134;2019-01-15;08:35:00;3247;110;8.2;78.0;21.0;2;2
4135;2019-01-15;08:40:00;2695;134;8.3;78.0;32.0;2;2
4136;2019-01-15;08:45:00;3134;153;8.4;78.0;51.0;2;2
4137;2019-01-15;08:50:00;3047;175;8.7;77.0;64.0;2;2
4138;2019-01-15;08:55:00;4702;193;8.9;77.0;75.0;2;2
4139;2019-01-15;09:00:00;3590;206;9.1;76.0;86.0;2;2
4140;2019-01-15;09:05:00;4357;213;9.2;75.0;86.0;2;2
4141;2019-01-15;09:10:00;3284;231;9.3;75.0;109.0;2;2
4142;2019-01-15;09:15:00;4478;249;9.4;75.0;134.0;2;2
4143;2019-01-15;09:20:00;3743;269;9.6;74.0;148.0;2;2
4144;2019-01-15;09:25:00;4593;292;9.7;74.0;163.0;2;2
4145;2019-01-15;09:30:00;6257;312;9.9;73.0;175.0;2;2
4146;2019-01-15;09:35:00;3741;326;10.1;73.0;188.0;2;2
4147;2019-01-15;09:40:00;5157;339;10.2;72.0;209.0;2;2
4148;2019-01-15;09:45:00;3973;342;10.4;72.0;213.0;2;2
4149;2019-01-15;09:50:00;5355;353;10.5;71.0;237.0;2;2
4150;2019-01-15;09:55:00;4397;346;10.7;71.0;254.0;2;2
4151;2019-01-15;10:00:00;6279;346;10.9;70.0;261.0;2;2
4152;2019-01-15;10:05:00;6656;335;11.1;69.0;270.0;2;2
4153;2019-01-15;10:10:00;6490;329;11.3;70.0;271.0;2;2
4154;2019-01-15;10:15:00;5791;370;11.4;69.0;277.0;2;2
4155;2019-01-15;10:20:00;8034;481;11.6;69.0;282.0;2;2
4156;2019-01-15;10:25:00;5900;503;11.4;68.0;311.0;2;2
4157;2019-01-15;10:30:00;6635;621;11.3;68.0;323.0;2;2
4158;2019-01-15;10:35:00;6423;726;11.6;68.0;331.0;2;2
4159;2019-01-15;10:40:00;6626;865;11.6;68.0;337.0;2;2
4160;2019-01-15;10:45:00;6716;933;11.7;67.0;344.0;2;2
4161;2019-01-15;10:50:00;7358;961;11.8;67.0;351.0;2;2
4162;2019-01-15;10:55:00;5074;1012;11.9;68.0;356.0;2;2
4163;2019-01-15;11:00:00;5877;1079;12.2;67.0;354.0;2;2
4164;2019-01-15;11:05:00;8535;1151;12.6;67.0;337.0;2;2
4165;2019-01-15;11:10:00;7214;1166;12.7;66.0;305.0;2;2
4166;2019-01-15;11:15:00;7194;1371;12.4;66.0;328.0;2;2
4167;2019-01-15;11:20:00;7574;1501;12.5;66.0;361.0;2;2
4168;2019-01-15;11:25:00;7184;1659;12.5;66.0;408.0;2;2
4169;2019-01-15;11:30:00;7290;1680;12.8;66.0;417.0;2;2
4170;2019-01-15;11:35:00;6641;1679;13.1;65.0;424.0;2;2
4171;2019-01-15;11:40:00;7495;1695;12.9;65.0;427.0;2;2
4172;2019-01-15;11:45:00;6955;1752;12.9;65.0;429.0;2;2
4173;2019-01-15;11:50:00;4572;1798;13.0;65.0;433.0;2;2
4174;2019-01-15;11:55:00;5114;1790;13.2;64.0;434.0;2;2
4175;2019-01-15;12:00:00;6343;1808;13.6;64.0;434.0;2;3
4176;2019-01-15;12:05:00;5509;1765;13.8;63.0;446.0;2;3
4177;2019-01-15;12:10:00;5828;1669;13.9;61.0;453.0;2;3
4178;2019-01-15;12:15:00;4121;1647;13.9;62.0;458.0;2;3
4179;2019-01-15;12:20:00;5349;1730;13.8;62.0;456.0;2;3
4180;2019-01-15;12:25:00;5562;1900;14.2;61.0;450.0;2;3
4181;2019-01-15;12:30:00;4390;1931;14.3;60.0;465.0;2;3
4182;2019-01-15;12:35:00;5218;1872;14.1;60.0;456.0;2;3
4183;2019-01-15;12:40:00;6091;1987;14.2;61.0;453.0;2;3
4184;2019-01-15;12:45:00;6797;2036;14.7;59.0;454.0;2;3
4185;2019-01-15;12:50:00;7195;2034;14.6;57.0;450.0;2;3
4186;2019-01-15;12:55:00;4898;1989;14.7;57.0;454.0;2;3
4187;2019-01-15;13:00:00;6263;2008;14.8;64.0;428.0;2;3
4188;2019-01-15;13:05:00;5320;2050;14.7;65.0;415.0;2;3
4189;2019-01-15;13:10:00;6773;2011;14.8;67.0;414.0;2;3
4190;2019-01-15;13:15:00;4813;1868;14.5;67.0;409.0;2;3
4191;2019-01-15;13:20:00;5448;1740;14.1;69.0;413.0;2;3
4192;2019-01-15;13:25:00;5623;1273;14.1;70.0;350.0;2;3
4193;2019-01-15;13:30:00;4776;1378;14.2;69.0;394.0;2;3
4194;2019-01-15;13:35:00;5875;1330;14.2;70.0;423.0;2;3
4195;2019-01-15;13:40:00;4528;1235;14.4;70.0;410.0;2;3
4196;2019-01-15;13:45:00;5249;1113;14.2;70.0;410.0;2;3
4197;2019-01-15;13:50:00;4613;1013;14.2;70.0;407.0;2;3
4198;2019-01-15;13:55:00;5739;799;13.8;71.0;292.0;2;3
4199;2019-01-15;14:00:00;4844;933;13.9;73.0;355.0;2;3
4200;2019-01-15;14:05:00;5631;774;13.9;72.0;291.0;2;3
4201;2019-01-15;14:10:00;4419;802;14.1;73.0;261.0;2;3
4202;2019-01-15;14:15:00;5383;946;14.1;73.0;327.0;2;3
4203;2019-01-15;14:20:00;4572;786;13.9;73.0;240.0;2;3
4204;2019-01-15;14:25:00;6186;823;13.7;74.0;250.0;2;3
4205;2019-01-15;14:30:00;5859;921;13.6;76.0;315.0;2;3
4206;2019-01-15;14:35:00;6091;973;13.5;77.0;349.0;2;3
4207;2019-01-15;14:40:00;5526;965;13.6;78.0;314.0;2;3
4208;2019-01-15;14:45:00;6049;1010;13.6;78.0;314.0;2;3
4209;2019-01-15;14:50:00;5648;967;13.4;77.0;286.0;2;3
4210;2019-01-15;14:55:00;5028;785;13.3;78.0;228.0;2;3
4211;2019-01-15;15:00:00;6310;675;13.6;78.0;176.0;2;3
4212;2019-01-15;15:05:00;4298;770;13.4;78.0;227.0;2;3
4213;2019-01-15;15:10:00;5510;835;13.2;79.0;301.0;2;3
4214;2019-01-15;15:15:00;4997;748;13.3;79.0;260.0;2;3
4215;2019-01-15;15:20:00;5402;715;13.2;78.0;240.0;2;3
4216;2019-01-15;15:25:00;4914;695;13.2;79.0;274.0;2;3
4217;2019-01-15;15:30:00;4862;657;13.4;79.0;283.0;2;3
4218;2019-01-15;15:35:00;4471;614;13.7;78.0;258.0;2;3
4219;2019-01-15;15:40:00;5622;592;13.9;76.0;251.0;2;3
4220;2019-01-15;15:45:00;4931;569;13.9;76.0;239.0;2;3
4221;2019-01-15;15:50:00;5593;538;13.4;75.0;205.0;2;3
4222;2019-01-15;15:55:00;3972;496;13.1;77.0;160.0;2;3
4223;2019-01-15;16:00:00;5057;468;13.4;78.0;157.0;2;3
4224;2019-01-15;16:05:00;4530;483;13.4;77.0;136.0;2;3
4225;2019-01-15;16:10:00;5540;490;13.4;77.0;158.0;2;3
4226;2019-01-15;16:15:00;6222;440;13.4;77.0;144.0;2;3
4227;2019-01-15;16:20:00;7543;331;13.2;76.0;99.0;2;3
4228;2019-01-15;16:25:00;6967;276;13.1;77.0;69.0;2;3
4229;2019-01-15;16:30:00;7783;245;13.2;78.0;65.0;2;3
4230;2019-01-15;16:35:00;7416;219;13.1;78.0;54.0;2;3
4231;2019-01-15;16:40:00;6188;191;12.9;78.0;42.0;2;3
4232;2019-01-15;16:45:00;6965;195;12.6;79.0;42.0;2;3
4233;2019-01-15;16:50:00;6789;192;12.6;80.0;38.0;2;3
4234;2019-01-15;16:55:00;6006;180;12.7;79.0;36.0;2;3
4235;2019-01-15;17:00:00;4356;150;12.7;79.0;32.0;2;3
4236;2019-01-15;17:05:00;5174;122;12.6;79.0;25.0;2;3
4237;2019-01-15;17:10:00;4431;89;12.4;79.0;19.0;2;3
4238;2019-01-15;17:15:00;5411;65;12.4;79.0;13.0;2;3
4239;2019-01-15;17:20:00;4484;47;12.3;80.0;10.0;2;3
4240;2019-01-15;17:25:00;4742;37;12.2;82.0;7.0;2;3
4241;2019-01-15;17:30:00;4772;26;12.1;80.0;4.0;2;3
4242;2019-01-15;17:35:00;4305;0;12.2;80.0;0.0;2;3
4243;2019-01-15;17:40:00;5079;0;12.1;80.0;0.0;2;3
4244;2019-01-15;17:45:00;3860;0;11.9;80.0;0.0;2;3
4245;2019-01-15;17:50:00;4460;0;11.8;81.0;0.0;2;3
4246;2019-01-15;17:55:00;4243;0;11.7;81.0;0.0;2;3
4247;2019-01-15;18:00:00;4156;0;11.6;81.0;0.0;2;4
4248;2019-01-15;18:05:00;5048;0;11.6;82.0;0.0;2;4
4249;2019-01-15;18:10:00;4175;0;11.6;82.0;0.0;2;4
4250;2019-01-15;18:15:00;5058;0;11.6;83.0;0.0;2;4
4251;2019-01-15;18:20:00;4443;0;11.6;82.0;0.0;2;4
4252;2019-01-15;18:25:00;4431;0;11.6;82.0;0.0;2;4
4253;2019-01-15;18:30:00;4754;0;11.5;82.0;0.0;2;4
4254;2019-01-15;18:35:00;4243;0;11.4;82.0;0.0;2;4
4255;2019-01-15;18:40:00;4758;0;11.3;82.0;0.0;2;4
4256;2019-01-15;18:45:00;4244;0;11.1;83.0;0.0;2;4
4257;2019-01-15;18:50:00;3758;0;11.0;83.0;0.0;2;4
4258;2019-01-15;18:55:00;4768;0;10.9;83.0;0.0;2;4
4259;2019-01-15;19:00:00;3789;0;10.8;84.0;0.0;2;4
4260;2019-01-15;19:05:00;4665;0;10.7;84.0;0.0;2;4
4261;2019-01-15;19:10:00;3654;0;10.7;85.0;0.0;2;4
4262;2019-01-15;19:15:00;3447;0;10.7;85.0;0.0;2;4
4263;2019-01-15;19:20:00;4591;0;10.6;85.0;0.0;2;4
4264;2019-01-15;19:25:00;3254;0;10.6;85.0;0.0;2;4
4265;2019-01-15;19:30:00;4265;0;10.5;85.0;0.0;2;4
4266;2019-01-15;19:35:00;3459;0;10.4;86.0;0.0;2;4
4267;2019-01-15;19:40:00;3893;0;10.4;86.0;0.0;2;4
4268;2019-01-15;19:45:00;3904;0;10.3;85.0;0.0;2;4
4269;2019-01-15;19:50:00;3907;0;10.2;86.0;0.0;2;4
4270;2019-01-15;19:55:00;3089;0;10.2;86.0;0.0;2;4
4271;2019-01-15;20:00:00;4662;0;10.2;86.0;0.0;2;4
4272;2019-01-15;20:05:00;3086;0;10.2;86.0;0.0;2;4
4273;2019-01-15;20:10:00;4388;0;10.1;86.0;0.0;2;4
4274;2019-01-15;20:15:00;3481;0;10.1;86.0;0.0;2;4
4275;2019-01-15;20:20:00;3943;0;10.0;87.0;0.0;2;4
4276;2019-01-15;20:25:00;3908;0;10.0;87.0;0.0;2;4
4277;2019-01-15;20:30:00;4018;0;9.9;87.0;0.0;2;4
4278;2019-01-15;20:35:00;3367;0;9.9;87.0;0.0;2;4
4279;2019-01-15;20:40:00;4891;0;9.8;87.0;0.0;2;4
4280;2019-01-15;20:45:00;3370;0;9.8;87.0;0.0;2;4
4281;2019-01-15;20:50:00;4453;0;9.8;88.0;0.0;2;4
4282;2019-01-15;20:55:00;4036;0;9.8;88.0;0.0;2;4
4283;2019-01-15;21:00:00;3804;0;9.8;88.0;0.0;2;4
4284;2019-01-15;21:05:00;4276;0;9.8;88.0;0.0;2;4
4285;2019-01-15;21:10:00;3357;0;9.8;88.0;0.0;2;4
4286;2019-01-15;21:15:00;3018;0;9.8;88.0;0.0;2;4
4287;2019-01-15;21:20:00;4282;0;9.8;88.0;0.0;2;4
4288;2019-01-15;21:25:00;3165;0;9.8;88.0;0.0;2;4
4289;2019-01-15;21:30:00;3302;0;9.8;88.0;0.0;2;4
4290;2019-01-15;21:35:00;4178;0;9.9;88.0;0.0;2;4
4291;2019-01-15;21:40:00;3152;0;9.9;88.0;0.0;2;4
4292;2019-01-15;21:45:00;3757;0;9.9;89.0;0.0;2;4
4293;2019-01-15;21:50:00;3736;0;9.9;89.0;0.0;2;4
4294;2019-01-15;21:55:00;3867;0;9.8;89.0;0.0;2;4
4295;2019-01-15;22:00:00;4230;0;9.8;89.0;0.0;2;4
4296;2019-01-15;22:05:00;3751;0;9.8;88.0;0.0;2;4
4297;2019-01-15;22:10:00;3677;0;9.8;88.0;0.0;2;4
4298;2019-01-15;22:15:00;4674;0;9.7;88.0;0.0;2;4
4299;2019-01-15;22:20:00;3450;0;9.7;88.0;0.0;2;4
4300;2019-01-15;22:25:00;2985;0;9.7;87.0;0.0;2;4
4301;2019-01-15;22:30:00;3847;0;9.6;87.0;0.0;2;4
4302;2019-01-15;22:35:00;2553;0;9.6;87.0;0.0;2;4
4303;2019-01-15;22:40:00;2823;0;9.5;86.0;0.0;2;4
4304;2019-01-15;22:45:00;2768;0;9.4;86.0;0.0;2;4
4305;2019-01-15;22:50:00;2401;0;9.4;86.0;0.0;2;4
4306;2019-01-15;22:55:00;3126;0;9.3;86.0;0.0;2;4
4307;2019-01-15;23:00:00;2396;0;9.3;86.0;0.0;2;4
4308;2019-01-15;23:05:00;2387;0;9.2;86.0;0.0;2;4
4309;2019-01-15;23:10:00;3117;0;9.2;86.0;0.0;2;4
4310;2019-01-15;23:15:00;2376;0;9.2;86.0;0.0;2;4
4311;2019-01-15;23:20:00;2357;0;9.1;86.0;0.0;2;4
4312;2019-01-15;23:25:00;3199;0;9.2;87.0;0.0;2;4
4313;2019-01-15;23:30:00;2350;0;9.2;87.0;0.0;2;4
4314;2019-01-15;23:35:00;2359;0;9.3;87.0;0.0;2;4
4315;2019-01-15;23:40:00;3111;0;9.2;87.0;0.0;2;4
4316;2019-01-15;23:45:00;2356;0;9.2;87.0;0.0;2;4
4317;2019-01-15;23:50:00;2583;0;9.1;87.0;0.0;2;4
4318;2019-01-15;23:55:00;2866;0;9.1;87.0;0.0;2;4
4319;2019-01-16;00:00:00;2351;0;9.1;87.0;0.0;3;1
4320;2019-01-16;00:05:00;2850;0;9.1;87.0;0.0;3;1
4321;2019-01-16;00:10:00;2666;0;9.2;86.0;0.0;3;1
4322;2019-01-16;00:15:00;2356;0;9.2;86.0;0.0;3;1
4323;2019-01-16;00:20:00;2973;0;9.2;86.0;0.0;3;1
4324;2019-01-16;00:25:00;2542;0;9.2;86.0;0.0;3;1
4325;2019-01-16;00:30:00;2349;0;9.1;86.0;0.0;3;1
4326;2019-01-16;00:35:00;3104;0;9.0;86.0;0.0;3;1
4327;2019-01-16;00:40:00;2405;0;8.9;86.0;0.0;3;1
4328;2019-01-16;00:45:00;2350;0;9.0;86.0;0.0;3;1
4329;2019-01-16;00:50:00;3159;0;9.0;87.0;0.0;3;1
4330;2019-01-16;00:55:00;2338;0;9.0;87.0;0.0;3;1
4331;2019-01-16;01:00:00;2350;0;9.0;87.0;0.0;3;1
4332;2019-01-16;01:05:00;3119;0;8.9;87.0;0.0;3;1
4333;2019-01-16;01:10:00;2352;0;8.9;87.0;0.0;3;1
4334;2019-01-16;01:15:00;2336;0;8.8;87.0;0.0;3;1
4335;2019-01-16;01:20:00;3082;0;8.8;87.0;0.0;3;1
4336;2019-01-16;01:25:00;2354;0;8.8;87.0;0.0;3;1
4337;2019-01-16;01:30:00;2348;0;8.8;87.0;0.0;3;1
4338;2019-01-16;01:35:00;3093;0;8.8;87.0;0.0;3;1
4339;2019-01-16;01:40:00;2359;0;8.8;87.0;0.0;3;1
4340;2019-01-16;01:45:00;2381;0;8.8;87.0;0.0;3;1
4341;2019-01-16;01:50:00;3107;0;8.8;87.0;0.0;3;1
4342;2019-01-16;01:55:00;2352;0;8.8;87.0;0.0;3;1
4343;2019-01-16;02:00:00;2355;0;8.8;87.0;0.0;3;1
4344;2019-01-16;02:05:00;3143;0;8.8;87.0;0.0;3;1
4345;2019-01-16;02:10:00;2332;0;8.7;87.0;0.0;3;1
4346;2019-01-16;02:15:00;2344;0;8.7;87.0;0.0;3;1
4347;2019-01-16;02:20:00;3139;0;8.7;87.0;0.0;3;1
4348;2019-01-16;02:25:00;2339;0;8.6;87.0;0.0;3;1
4349;2019-01-16;02:30:00;2347;0;8.6;87.0;0.0;3;1
4350;2019-01-16;02:35:00;3154;0;8.6;87.0;0.0;3;1
4351;2019-01-16;02:40:00;2360;0;8.6;87.0;0.0;3;1
4352;2019-01-16;02:45:00;2357;0;8.6;87.0;0.0;3;1
4353;2019-01-16;02:50:00;3158;0;8.5;87.0;0.0;3;1
4354;2019-01-16;02:55:00;2336;0;8.6;87.0;0.0;3;1
4355;2019-01-16;03:00:00;2338;0;8.6;87.0;0.0;3;1
4356;2019-01-16;03:05:00;3085;0;8.5;86.0;0.0;3;1
4357;2019-01-16;03:10:00;2332;0;8.4;86.0;0.0;3;1
4358;2019-01-16;03:15:00;2343;0;8.4;87.0;0.0;3;1
4359;2019-01-16;03:20:00;3148;0;8.4;87.0;0.0;3;1
4360;2019-01-16;03:25:00;2337;0;8.3;87.0;0.0;3;1
4361;2019-01-16;03:30:00;2338;0;8.3;87.0;0.0;3;1
4362;2019-01-16;03:35:00;3218;0;8.3;87.0;0.0;3;1
4363;2019-01-16;03:40:00;2343;0;8.3;87.0;0.0;3;1
4364;2019-01-16;03:45:00;2341;0;8.3;87.0;0.0;3;1
4365;2019-01-16;03:50:00;3075;0;8.3;87.0;0.0;3;1
4366;2019-01-16;03:55:00;2338;0;8.4;87.0;0.0;3;1
4367;2019-01-16;04:00:00;2329;0;8.3;87.0;0.0;3;1
4368;2019-01-16;04:05:00;2999;0;8.3;87.0;0.0;3;1
4369;2019-01-16;04:10:00;2403;0;8.3;87.0;0.0;3;1
4370;2019-01-16;04:15:00;2337;0;8.3;87.0;0.0;3;1
4371;2019-01-16;04:20:00;2476;0;8.3;87.0;0.0;3;1
4372;2019-01-16;04:25:00;2909;0;8.2;87.0;0.0;3;1
4373;2019-01-16;04:30:00;2332;0;8.2;87.0;0.0;3;1
4374;2019-01-16;04:35:00;2351;0;8.3;86.0;0.0;3;1
4375;2019-01-16;04:40:00;3109;0;8.2;86.0;0.0;3;1
4376;2019-01-16;04:45:00;2369;0;8.2;86.0;0.0;3;1
4377;2019-01-16;04:50:00;2366;0;8.2;86.0;0.0;3;1
4378;2019-01-16;04:55:00;3141;0;8.2;87.0;0.0;3;1
4379;2019-01-16;05:00:00;2354;0;8.3;87.0;0.0;3;1
4380;2019-01-16;05:05:00;2341;0;8.3;87.0;0.0;3;1
4381;2019-01-16;05:10:00;3088;0;8.4;87.0;0.0;3;1
4382;2019-01-16;05:15:00;2328;0;8.4;86.0;0.0;3;1
4383;2019-01-16;05:20:00;2331;0;8.3;86.0;0.0;3;1
4384;2019-01-16;05:25:00;3153;0;8.3;87.0;0.0;3;1
4385;2019-01-16;05:30:00;2394;0;8.3;87.0;0.0;3;1
4386;2019-01-16;05:35:00;2350;0;8.3;87.0;0.0;3;1
4387;2019-01-16;05:40:00;3147;0;8.3;86.0;0.0;3;1
4388;2019-01-16;05:45:00;2343;0;8.3;87.0;0.0;3;1
4389;2019-01-16;05:50:00;2338;0;8.2;87.0;0.0;3;1
4390;2019-01-16;05:55:00;3054;0;8.2;87.0;0.0;3;1
4391;2019-01-16;06:00:00;2469;0;8.2;86.0;0.0;3;2
4392;2019-01-16;06:05:00;2332;0;8.2;87.0;0.0;3;2
4393;2019-01-16;06:10:00;2410;0;8.2;87.0;0.0;3;2
4394;2019-01-16;06:15:00;3056;0;8.2;87.0;0.0;3;2
4395;2019-01-16;06:20:00;2347;0;8.2;87.0;0.0;3;2
4396;2019-01-16;06:25:00;2341;0;8.3;87.0;0.0;3;2
4397;2019-01-16;06:30:00;3066;0;8.3;87.0;0.0;3;2
4398;2019-01-16;06:35:00;2346;0;8.3;87.0;0.0;3;2
4399;2019-01-16;06:40:00;2348;0;8.3;87.0;0.0;3;2
4400;2019-01-16;06:45:00;3007;0;8.3;87.0;0.0;3;2
4401;2019-01-16;06:50:00;2350;0;8.3;87.0;0.0;3;2
4402;2019-01-16;06:55:00;2335;0;8.3;88.0;0.0;3;2
4403;2019-01-16;07:00:00;3077;0;8.2;88.0;0.0;3;2
4404;2019-01-16;07:05:00;2348;0;8.2;88.0;0.0;3;2
4405;2019-01-16;07:10:00;2346;0;8.1;89.0;0.0;3;2
4406;2019-01-16;07:15:00;2788;0;8.0;89.0;0.0;3;2
4407;2019-01-16;07:20:00;2691;0;8.0;89.0;0.0;3;2
4408;2019-01-16;07:25:00;2325;0;7.9;90.0;0.0;3;2
4409;2019-01-16;07:30:00;2341;0;7.9;90.0;0.0;3;2
4410;2019-01-16;07:35:00;3057;0;8.0;90.0;0.0;3;2
4411;2019-01-16;07:40:00;2343;0;8.0;91.0;0.0;3;2
4412;2019-01-16;07:45:00;2346;0;8.1;91.0;0.0;3;2
4413;2019-01-16;07:50:00;3050;0;8.1;91.0;0.0;3;2
4414;2019-01-16;07:55:00;2333;0;8.1;91.0;0.0;3;2
4415;2019-01-16;08:00:00;2345;0;8.1;91.0;0.0;3;2
4416;2019-01-16;08:05:00;3015;0;8.0;91.0;0.0;3;2
4417;2019-01-16;08:10:00;2346;0;7.9;91.0;0.0;3;2
4418;2019-01-16;08:15:00;2383;0;7.9;91.0;0.0;3;2
4419;2019-01-16;08:20:00;3074;0;8.0;91.0;0.0;3;2
4420;2019-01-16;08:25:00;2341;0;7.9;91.0;0.0;3;2
4421;2019-01-16;08:30:00;2342;1;7.9;91.0;2.0;3;2
4422;2019-01-16;08:35:00;2558;51;7.8;91.0;6.0;3;2
4423;2019-01-16;08:40:00;3133;55;7.8;91.0;6.0;3;2
4424;2019-01-16;08:45:00;2938;71;7.8;92.0;10.0;3;2
4425;2019-01-16;08:50:00;2365;83;7.9;92.0;11.0;3;2
4426;2019-01-16;08:55:00;3280;101;7.9;92.0;13.0;3;2
4427;2019-01-16;09:00:00;2846;103;7.9;92.0;15.0;3;2
4428;2019-01-16;09:05:00;2978;85;8.0;92.0;13.0;3;2
4429;2019-01-16;09:10:00;3783;56;8.1;92.0;8.0;3;2
4430;2019-01-16;09:15:00;3073;43;8.1;92.0;6.0;3;2
4431;2019-01-16;09:20:00;3052;47;8.1;92.0;6.0;3;2
4432;2019-01-16;09:25:00;3882;49;8.2;92.0;7.0;3;2
4433;2019-01-16;09:30:00;3055;57;8.2;92.0;7.0;3;2
4434;2019-01-16;09:35:00;3065;64;8.2;92.0;9.0;3;2
4435;2019-01-16;09:40:00;3765;72;8.2;92.0;10.0;3;2
4436;2019-01-16;09:45:00;3007;77;8.2;92.0;11.0;3;2
4437;2019-01-16;09:50:00;2536;100;8.2;92.0;14.0;3;2
4438;2019-01-16;09:55:00;3139;148;8.3;92.0;21.0;3;2
4439;2019-01-16;10:00:00;2762;228;8.2;92.0;31.0;3;2
4440;2019-01-16;10:05:00;2535;292;8.1;92.0;41.0;3;2
4441;2019-01-16;10:10:00;2526;306;8.1;92.0;44.0;3;2
4442;2019-01-16;10:15:00;3214;307;8.2;92.0;46.0;3;2
4443;2019-01-16;10:20:00;2470;338;8.3;92.0;51.0;3;2
4444;2019-01-16;10:25:00;2459;360;8.4;92.0;55.0;3;2
4445;2019-01-16;10:30:00;3270;501;8.4;92.0;71.0;3;2
4446;2019-01-16;10:35:00;2478;719;8.3;92.0;101.0;3;2
4447;2019-01-16;10:40:00;2464;639;8.4;93.0;99.0;3;2
4448;2019-01-16;10:45:00;3220;587;8.4;92.0;88.0;3;2
4449;2019-01-16;10:50:00;2467;643;8.3;92.0;94.0;3;2
4450;2019-01-16;10:55:00;2468;716;8.4;92.0;105.0;3;2
4451;2019-01-16;11:00:00;3282;819;8.4;92.0;120.0;3;2
4452;2019-01-16;11:05:00;2544;931;8.5;93.0;136.0;3;2
4453;2019-01-16;11:10:00;2724;971;8.6;92.0;144.0;3;2
4454;2019-01-16;11:15:00;2969;921;8.7;92.0;141.0;3;2
4455;2019-01-16;11:20:00;3337;913;8.8;93.0;140.0;3;2
4456;2019-01-16;11:25:00;2729;958;9.0;92.0;147.0;3;2
4457;2019-01-16;11:30:00;2440;1079;9.1;92.0;161.0;3;2
4458;2019-01-16;11:35:00;3179;1204;9.2;92.0;179.0;3;2
4459;2019-01-16;11:40:00;2343;1203;9.3;92.0;181.0;3;2
4460;2019-01-16;11:45:00;2548;1359;9.4;92.0;188.0;3;2
4461;2019-01-16;11:50:00;3932;1518;9.6;92.0;231.0;3;2
4462;2019-01-16;11:55:00;3350;1239;9.6;91.0;199.0;3;2
4463;2019-01-16;12:00:00;3483;1162;9.6;91.0;185.0;3;3
4464;2019-01-16;12:05:00;4374;1061;9.8;91.0;168.0;3;3
4465;2019-01-16;12:10:00;3400;1039;9.8;91.0;162.0;3;3
